Date 	 Name 	 ID 	 Gender 	 Appearance 	 Trial 	 Block 	 Bin 	 Condition 	 Category 	 Number 	 Valid 	 Keypress 	 Correct 	 RT 	 Realcorrect 	 Deadline 	 Timeout 	 Stimtrigger 	 Resptrigger 	 Fedtrigger 	WithinTime
10-Apr-13	sub2306	2306	2	1	92	2	2	2	4	3	1	2	1	0.42424	1	0.5	0	22	60	61	0
10-Apr-13	sub2306	2306	2	1	93	2	2	1	5	6	1	1	1	0.45664	1	0.5	0	21	60	61	0
10-Apr-13	sub2306	2306	2	1	94	2	2	4	2	2	0	2	0	0.0441	1	0.5	0	24	64	89	0
10-Apr-13	sub2306	2306	2	1	95	2	2	6	1	2	1	1	0	0.37525	0	0.5	0	26	85	86	0
10-Apr-13	sub2306	2306	2	1	96	2	2	5	3	3	0	1	0	0.49784	1	0.5	0	25	67	88	0
10-Apr-13	sub2306	2306	2	1	97	2	2	3	6	6	1	1	1	0.47984	1	0.5	0	23	62	63	0
10-Apr-13	sub2306	2306	2	1	98	2	2	2	4	3	1	2	1	0.4411	1	0.5	0	22	60	61	0
10-Apr-13	sub2306	2306	2	1	99	2	2	1	5	6	1	1	1	0.01959	1	0.5	0	21	60	61	0
10-Apr-13	sub2306	2306	2	1	100	2	2	3	6	6	1	1	1	0.43612	1	0.5	0	23	62	63	0
10-Apr-13	sub2306	2306	2	1	101	2	2	3	6	6	1	1	1	0.36534	1	0.4	0	23	62	63	0
10-Apr-13	sub2306	2306	2	1	102	2	2	1	5	6	1	2	0	0.40152	0	0.4	1	21	80	51	0
10-Apr-13	sub2306	2306	2	1	103	2	2	5	3	3	0	1	0	0.46998	1	0.5	0	25	67	88	0
10-Apr-13	sub2306	2306	2	1	104	2	2	3	6	6	1	1	1	0.47451	1	0.5	0	23	62	63	0
10-Apr-13	sub2306	2306	2	1	105	2	2	4	2	2	1	2	1	0.03796	1	0.5	0	24	62	63	0
10-Apr-13	sub2306	2306	2	1	106	2	2	5	3	3	0	1	0	0.39737	1	0.5	0	25	67	88	0
10-Apr-13	sub2306	2306	2	1	107	2	2	3	6	6	1	1	1	0.43761	1	0.5	0	23	62	63	0
10-Apr-13	sub2306	2306	2	1	108	2	2	6	1	2	1	2	1	0.44394	1	0.5	0	26	65	66	0
10-Apr-13	sub2306	2306	2	1	109	2	2	5	3	3	0	1	0	0.48514	1	0.5	0	25	67	88	0
10-Apr-13	sub2306	2306	2	1	110	2	2	5	3	3	0	2	1	0.33873	0	0.5	0	25	87	68	0
